shop_id,店铺名,店铺链接,总评分,评论数,人均价格,口味评分,环境评分,服务评分,分类,区域,详细地址,纬度,经度,营业时间,是否连锁,有无团购套餐,推荐菜,主营品类
H83TBQBiI5aeXvV7,喜茶(北京石景山和美汇店),https://www.dianping.com/shop/H83TBQBiI5aeXvV7,3.9,395,18,4.0,3.9,3.8,茶饮果汁,五里坨,石景山区车站路与石门路交叉口往西北110米石景山和美汇,39.92540359,116.1529919,10:00-22:00,连锁,有团购,"烤黑糖波波牛乳(首创), 多肉葡萄(首创), 芒芒甘露",奶茶
k2Xtx9u2HdwwOcpV,福康记茶铺(簋街店),https://www.dianping.com/shop/k7M8hLZlex0DaRNI,3.8,43,16,3.8,3.8,3.9,茶饮果汁,北新桥/簋街,东直门内大街与仓夹道交叉口西侧,39.764206,116.3047816,13,连锁,有团购,"羽衣甘蓝柠檬茶, 现榨胡萝卜汁柠檬茶, 紫气东来",果茶
k2Xtx9u2HdwwOcpV,不已手製柠檬茶(新中关店),https://www.dianping.com/shop/H3LcbbJsDN2LreW6,4.6,167,20,4.5,4.6,4.7,茶饮果汁,中关村,中关村大街19号新中关大厦首层L103号（近北门）,39.98423784,116.3219088,10:00-22:00,连锁,有团购,"杨梅柠檬茶, 不已招牌柠檬红茶, 招牌泰式绿茶",果茶
k2Xtx9u2HdwwOcpV,兰熊鲜奶·牛奶乐园主题店(合生汇店),https://www.dianping.com/shop/G6F0Qxg6ni3fdiVZ,3.9,4365,22,3.9,3.9,3.9,酸奶鲜奶,大望路,永外果园8号楼合生广场B1-05,39.85683432,116.4022132,10:00-22:00,连锁,有团购,"半杯草莓酸奶, 满杯花青素·葡萄牛奶, 芋泥奶酪小熊包",风味牛奶
k2Xtx9u2HdwwOcpV,蜜小朵(小汤山店),https://www.dianping.com/shop/k7aCjOw5FcBxrmKz,3.5,2,10,3.5,3.5,3.5,茶饮果汁,小汤山镇,北京市小汤山镇市场街1号楼13号(1层02),40.18283001,116.3983781,10:00-21:00,连锁,有团购,"龙眼冰茶, 芒果大圣代, 草莓冰淇淋",甜品/小吃
k2Xtx9u2HdwwOcpV,隆延茶鋪·正统奶茶(建国门赛特+购物中心店),https://www.dianping.com/shop/k7k3jEHxVj3PoZsd,3.7,32,17,3.7,3.7,3.7,茶饮果汁,建外大街,建国门外大街22号,39.913177,116.448384,10:00-22:00,连锁,无团购,"隆记米酿奶茶, 山谷黄杏果茶, 荔枝茉莉果茶",奶茶
k7rbqFGdfdvCdXL3,CHAGEE霸王茶姬(房山绿地缤纷城店),https://www.dianping.com/shop/k7rbqFGdfdvCdXL3,4.3,196,18,4.3,4.3,4.3,茶饮果汁,长阳镇,广阳新路9号院1号楼1层105-L1030,39.759056,116.217237,09:00-22:00,连锁,有团购,"桂馥兰香, 春日桃桃, 山野栀子",其他
G6TQ8RhmBTAzaktT,爷爷不泡茶 NOYEYENOTEA(北京熙悦天街店),https://www.dianping.com/shop/G6TQ8RhmBTAzaktT,4.3,262,16,4.3,4.4,4.3,茶饮果汁,良乡,永定镇新城东街17号院4号楼一层141,39.91131728,116.1301203,09:30-21:30,连锁,有团购,"荔枝冰酿, 咸宁桂花, 初恋玫瑰青提",其他
k2Xtx9u2HdwwOcpV,LuckHaHa好运椰·椰子水(北京CBD万达广场店),https://www.dianping.com/shop/k7sXHMsEdXBytnyz,3.7,30,22,3.7,3.7,3.7,茶饮果汁,大望路,丰科路与五圈路交汇处万达广场F6层（万达影城）,39.91207909,116.231898,10:00-22:00,连锁,有团购,"苏丹王榴莲生椰, 粉椰三兄弟, 好运椰乳冻",奶茶
k2Xtx9u2HdwwOcpV,新加坡斯味洛·鲜奶茶(通州万达金街店),https://www.dianping.com/shop/G6B62Wc9Hlk5oFuW,3.4,63,13,3.3,3.4,3.3,茶饮果汁,通州北苑,新华西街万达广场金街B区一层157（8号门旁）,39.742575,116.647692,10:00-22:30,连锁,有团购,"牛油果奶茶, 珍珠奶霜鲜牛乳, 蓝莓安慕希",奶茶
k2Xtx9u2HdwwOcpV,蜜雪冰城(大钟寺抖音总部店),https://www.dianping.com/shop/H7oTDX4dfqqZ77ej,3.6,6,8,3.7,3.6,3.6,茶饮果汁,大钟寺,北京市海淀区大钟寺中坤广场中鼎大厦东侧约70米,39.97257661,116.3473265,09:30-21:30,连锁,有团购,"茉莉拿铁咖啡, 脆皮大圣代, 草莓摇摇奶昔",风味牛奶
k8nAzS6XDvgrMKfA,1点点(北京外国语大学店),https://www.dianping.com/shop/k8nAzS6XDvgrMKfA,3.7,45,16,3.7,3.7,3.7,茶饮果汁,魏公村,文学馆路芍药居北里310号楼底商,39.98966275,116.4422445,10:00-22:00,连锁,有团购,"QQ美莓奶茶, 苹果茉莉绿, 冰淇淋红茶",奶茶
k76C8Ph383rviMYt,茶百道(昌平北科院店),https://www.dianping.com/shop/k76C8Ph383rviMYt,3.7,52,14,3.7,3.8,3.7,茶饮果汁,沙河,洺水东路311号,39.729108,116.4133837,10:00-22:00,连锁,有团购,"超级杯水果茶, 轻畅羽衣甘蓝, 草莓奶冻",纯茶
H2swiRYbA8OYE3uv,爷爷不泡茶 NOYEYENOTEA(北京长安天街店),https://www.dianping.com/shop/H2swiRYbA8OYE3uv,3.8,415,18,3.8,3.8,3.8,茶饮果汁,门头沟城区,新城东街17号院2号楼5层04B号,39.91129,116.129896,9:00-23:00,非连锁,无团购,"荔枝冰酿, 空山栀子, 初恋玫瑰青提",其他
k5MxwB9MnQoM9JBZ,LINLEE林里·手打柠檬茶(朝阳大悦城店),https://www.dianping.com/shop/k5MxwB9MnQoM9JBZ,4.0,544,18,4.1,4.0,4.0,茶饮果汁,朝阳大悦城,东三环中路65号富力广场购物中心三层322号,39.900447,116.467262,10:00-22:00,连锁,有团购,"清新版手打柠檬茶, 草莓海底椰, 苦瓜手打柠檬茶",果茶
k2Xtx9u2HdwwOcpV,鸟觜zi香(合生广场店),https://www.dianping.com/shop/G7bseeOjHDVnMSW1,4.0,85,17,3.9,4.0,4.0,茶饮果汁,洋桥/木樨园,永外果园8号合生广场6层601-06B（电影院前台旁）,39.85683432,116.4022132,10:00-21:00,连锁,有团购,"竹蔗清润饮, 洛神桑桔茶, 雪韵百合茶",果茶
k2Xtx9u2HdwwOcpV,茉莉奶白(北京高德地图总部店),https://www.dianping.com/shop/G7SJc5zRf8yx9kKU,4.3,639,19,4.3,4.3,4.3,茶饮果汁,望京,北京市朝阳望京东园4区4号楼阿里中心高德总部一层104号,40.00811786,116.4969297,09:00-19:00,连锁,有团购,"茉莉奶白, 一朵茉莉花, 栀子奶白",奶茶
G7O5JSkXv3hyuDZ7,鲜果时间·果蔬茶(平谷万达店),https://www.dianping.com/shop/G7O5JSkXv3hyuDZ7,3.8,53,13,3.8,3.8,3.7,茶饮果汁,平谷城区,万达广场LG层,39.91207909,116.231898,10:00-22:00,连锁,有团购,"超级果蔬桶, 番茄莓莓, 薄荷鲜柠",其他
k2Xtx9u2HdwwOcpV,牧场能量(常营站店),https://www.dianping.com/shop/k51RsButlj7IZSGw,3.7,34,14,3.7,3.8,3.8,茶饮果汁,常营,364路;506路;517路;586路;587路;911路,39.932689,116.596597,,连锁,有团购,"葡萄茉莉酸奶, 茉莉芋泥芒芒, 心动蓝莓酸奶",风味牛奶
H5E8B5Kyv5IR6SzE,爷爷不泡茶NOYEYENOTEA(北京望京麒麟社店),https://www.dianping.com/shop/H5E8B5Kyv5IR6SzE,4.3,493,17,4.3,4.3,4.3,茶饮果汁,望京,阜通西大街11号合生·麒麟新天地负一层,39.708964,116.805173,10:00-21:30,连锁,有团购,"荔枝冰酿, 空山栀子, 武汉茉莉",纯茶
k2Xtx9u2HdwwOcpV,国药集团一方四季本草轻养茶(高碑店店),https://www.dianping.com/shop/H2wF8Cy7r3dMrIcx,4.1,93,19,3.9,4.0,4.0,茶饮果汁,朝阳区,北京市朝阳区陶家湾高碑店村别墅区D区43-2号三层,39.90594028,116.5348023,10:00-18:00,连锁,有团购,"小吊梨汤, 红韵丝绒美式, 桃胶润颜牛奶茶",奶茶
k5iNPhaDhErN8zwo,甜啦啦鲜果茶(良乡大学城店),https://www.dianping.com/shop/k5iNPhaDhErN8zwo,3.8,27,9,3.8,3.8,3.8,茶饮果汁,良乡,学园北街26号院2号楼1层102-3商铺,39.731565,116.180281,09:30-21:00,连锁,有团购,"一桶水果茶, 百香金菠萝, 茉莉奶白",奶茶
k2Xtx9u2HdwwOcpV,蜜雪冰城(银座和谐广场店),https://www.dianping.com/shop/k5khp6aW2WGMYS0X,3.7,19,8,3.8,3.8,3.7,茶饮果汁,六里桥/丽泽桥,槐房西路万达广场2楼中庭,39.91207909,116.231898,09:30-22:30,连锁,有团购,"蜜桃四季春, 脆皮大圣代, 奥利奥雪王大圣代",甜品/小吃
k5wCzjOq12SzfSIY,茶话弄(北京西站食宝街店),https://www.dianping.com/shop/k5wCzjOq12SzfSIY,4.2,80,17,4.2,4.2,4.2,茶饮果汁,军事博物馆,北京市西城区西单北大街109号1-3层,39.92020519,116.379806,10:00-22:00,连锁,有团购,"桂花米酿, 梅占摇红, 柑泉肉桂",其他
k2Xtx9u2HdwwOcpV,蜜雪冰城(凯德mall大峡谷店),https://www.dianping.com/shop/k5xFfhks2oo5SW8k,3.6,33,7,3.6,3.6,3.6,茶饮果汁,马家堡/角门,北京市丰台区马家堡街道南三环西路16号凯德MALL·大峡谷F2,39.86048929,116.3732276,10:00-24:00,连锁,有团购,"棒打鲜橙, 山楂莓莓, 芝士奶盖蜜桃",奶茶
k2Xtx9u2HdwwOcpV,王柠·正宗广东柠茶王(昌平同成街华联店店),https://www.dianping.com/shop/G78a7G6WJPZR8zNu,4.5,141,16,4.5,4.4,4.4,茶饮果汁,回龙观,西大望路甲21号合生汇B2,39.89988132,116.4859291,10:00-21:30,连锁,有团购,"石里香柠檬茶王, 柠檬打奶茶, 山茶花鲜柠茶",奶茶
k6NtRHACq2UE1sQl,兰熊鲜奶(颐堤港店),https://www.dianping.com/shop/k6NtRHACq2UE1sQl,4.3,2684,20,4.3,4.3,4.2,酸奶鲜奶,酒仙桥,酒仙桥路颐堤港1F丝芙兰隔壁,39.97504453,116.4977845,10:00-22:00,连锁,有团购,"芋泥鲜牛乳冰淇淋, 芋头泥石流, 莓莓酸奶",风味牛奶
k6PKefrnvkum51Tq,益禾堂(旭辉E天地店),https://www.dianping.com/shop/k6PKefrnvkum51Tq,3.7,7,11,3.7,3.8,3.7,茶饮果汁,良乡,书院南街12号院2号楼125号,39.690675,116.4133837,10:00-22:30,连锁,有团购,"柠檬小麦青汁, 薄荷奶绿霸王桶, 玫瑰轻醋杯",奶茶
